"","Ordem","Titulo","Endereco","Numero","Bairro","Area","Quartos","Banheiros","Vagas","Preco","Preco_m2","cod_bairro","qtde_bo","bo_per_capita","idadedobairro","dens_pop","areaHa","pop_2010","renda_med_dom_SM_mes","lnpreco","idade2","lnrenda"
"8933",5605,"Apartamento com 3 Quartos a  Venda, 126m2","sem info",9999,"Petropolis",126,3,3,3,1199000,9515.87301587302,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,13.9969987869263,3969,3.01406311988831
"8934",7539,"Apartamento com 3 Quartos a  Venda, 165m2","Rua Roque Calage",9999,"Passo da Areia",165,3,4,3,1399000,8478.78787878788,4314902050,1950,844.777541913963,63,94.6,244,23083,9.96,14.1512680053711,3969,2.29857707023621
"8935",9253,"Apartamento com 3 Quartos a  Venda, 113m2","sem info",9999,"Passo da Areia",113,3,3,3,1280000,11327.4336283186,4314902050,1950,844.777541913963,63,94.6,244,23083,9.96,14.062370300293,3969,2.29857707023621
"8936",3856,"Apartamento com 3 Quartos a  Venda, 122m2","Avenida Toropi",9999,"Petropolis",122,3,3,3,1750000,14344.262295082,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.3751258850098,3969,3.01406311988831
"8937",6164,"Apartamento com 3 Quartos a  Venda, 122m2","sem info",9999,"Petropolis",122,3,4,3,1900000,15573.7704918033,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.4573640823364,3969,3.01406311988831
"8938",8805,"Apartamento com 3 Quartos a  Venda, 207m2","sem info",9999,"Rio Branco",207,3,3,3,2600000,12560.38647343,4314902042,1212,635.586554093031,63,140.2,136,19069,20.5,14.7710218429565,3969,3.02042484283447
"8939",6964,"Apartamento com 3 Quartos a  Venda, 192m2","sem info",9999,"Floresta",192,3,1,3,1851516,9643.3125,4314902040,2528,1691.98848805301,63,89.5,167,14941,12.39,14.4315156936646,3969,2.51688981056213
"8940",6005,"Apartamento com 2 Quartos a  Venda, 98m2","Rua Desembargador Alves Nogueira",55,"Petropolis",98,2,1,3,1400000,14285.7142857143,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.1519832611084,3969,3.01406311988831
"8941",5163,"Apartamento com 3 Quartos a  Venda, 244m2","Rua Conego Viana",240,"Rio Branco",244,3,3,3,2530000,10368.8524590164,4314902042,1212,635.586554093031,63,140.2,136,19069,20.5,14.7437295913696,3969,3.02042484283447
"8942",4315,"Apartamento com 4 Quartos a  Venda, 328m2","Avenida Diario de Notecias",1200,"Cristal",328,4,7,3,5100000,15548.7804878049,4314902024,1421,674.931129476584,63,78,270,21054,8.53,15.4447507858276,3969,2.14358925819397
"8943",3065,"Apartamento com 4 Quartos a  Venda, 212m2","Rua Uruguaiana",89,"Menino Deus",212,4,4,3,1999000,9429.24528301887,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,14.5081577301025,3969,2.74727082252502
"8944",6484,"Apartamento com 3 Quartos a  Venda, 143m2","sem info",9999,"Petropolis",143,3,3,3,1349000,9433.56643356643,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.1148738861084,3969,3.01406311988831
"8945",3133,"Apartamento com 3 Quartos a  Venda, 162m2","Avenida Coronel Marcos",9999,"Pedra Redonda",162,3,4,3,2150000,13271.6049382716,4314902028,63,1993.67088607595,63,6.7,47,316,21.23,14.5809783935547,3969,3.055415391922
"8946",1322,"Apartamento com 2 Quartos a  Venda, 130m2","Avenida Lageado",9999,"Petropolis",130,2,3,3,1400000,10769.2307692308,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.1519832611084,3969,3.01406311988831
"8947",902,"Apartamento com 4 Quartos a  Venda, 311m2","Rua Barao de Uba",9999,"Bela Vista",311,4,4,3,2400000,7717.04180064309,4314902043,368,382.496621972768,63,104.6,92,9621,34.68,14.6909790039062,3969,3.5461630821228
"8948",7238,"Apartamento com 3 Quartos a  Venda, 136m2","Rua Dona Paulina",35,"Tristeza",136,3,4,3,1300000,9558.82352941176,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,14.0778751373291,3969,2.67896461486816
"8949",4355,"Apartamento com 3 Quartos a  Venda, 206m2","Rua Visconde do Herval",9999,"Menino Deus",206,3,4,3,1810000,8786.40776699029,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,14.4088373184204,3969,2.74727082252502
"8950",6064,"Apartamento com 4 Quartos a  Venda, 160m2","Rua Dona Augusta",333,"Menino Deus",160,4,4,3,2199000,13743.75,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,14.6035137176514,3969,2.74727082252502
"8951",7129,"Apartamento com 3 Quartos a  Venda, 117m2","Rua Itaborae",45,"Jardim Botanico",117,3,1,3,954000,8153.84615384615,4314902018,727,632.503915086132,63,56.6,203,11494,12.32,13.7684192657471,3969,2.51122403144836
"8952",6875,"Apartamento com 3 Quartos a  Venda, 137m2","Rua Dona Paulina",9999,"Tristeza",137,3,3,3,960000,7007.29927007299,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.7746887207031,3969,2.67896461486816
"8953",9402,"Apartamento com 4 Quartos a  Venda, 159m2","sem info",9999,"Menino Deus",159,4,5,3,2350000,14779.8742138365,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,14.6699256896973,3969,2.74727082252502
"8954",9533,"Apartamento com 3 Quartos a  Venda, 125m2","sem info",9999,"Petropolis",125,3,3,3,1800000,14400,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.4032974243164,3969,3.01406311988831
"8955",9857,"Apartamento com 3 Quartos a  Venda, 155m2","Rua Carvalho Monteiro",390,"Petropolis",155,3,4,3,2200000,14193.5483870968,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.603967666626,3969,3.01406311988831
"8956",4178,"Apartamento com 3 Quartos a  Venda, 368m2","Rua Desembargador Moreno Loureiro Lima",130,"Bela Vista",368,3,6,3,2980000,8097.82608695652,4314902043,368,382.496621972768,63,104.6,92,9621,34.68,14.9074335098267,3969,3.5461630821228
"8957",9790,"Apartamento com 3 Quartos a  Venda, 115m2","Avenida Soledade",386,"Petropolis",115,3,3,3,799000,6947.82608695652,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,13.5911159515381,3969,3.01406311988831
"8958",501,"Apartamento com 5 Quartos a  Venda, 430m2","Rua Fernandes Vieira",204,"Bom Fim",430,5,5,3,1840000,4279.06976744186,4314902038,928,817.549114615452,63,298.7,38,11351,15.8,14.4252758026123,3969,2.76001000404358
"8959",8444,"Apartamento com 3 Quartos a  Venda, 335m2","Avenida Encantado",9999,"Petropolis",335,3,1,3,1800000,5373.13432835821,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.4032974243164,3969,3.01406311988831
"8960",6609,"Apartamento com 3 Quartos a  Venda, 148m2","sem info",9999,"Petropolis",148,3,4,3,1300000,8783.78378378378,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.0778751373291,3969,3.01406311988831
"8961",4447,"Apartamento com 2 Quartos a  Venda, 86m2","Alameda Eduardo Guimaraes",9999,"Tres Figueiras",86,2,1,3,794000,9232.55813953488,4314902058,276,754.716981132075,63,34.5,106,3657,37,13.5848388671875,3969,3.61091780662537
"8962",6683,"Apartamento com 3 Quartos a  Venda, 162m2","Rua Curvelo",9999,"Petropolis",162,3,5,3,2250000,13888.8888888889,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.6264410018921,3969,3.01406311988831
"8963",4604,"Apartamento com 3 Quartos a  Venda, 202m2","Rua Pedro Chaves Barcelos",800,"Auxiliadora",202,3,5,3,3399900,16831.1881188119,4314902045,770,771.156735102654,63,121.8,82,9985,19.57,15.0392570495605,3969,2.9739978313446
"8964",5138,"Apartamento com 3 Quartos a  Venda, 165m2","sem info",9999,"Petropolis",165,3,2,3,1550000,9393.93939393939,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.2537651062012,3969,3.01406311988831
"8965",6293,"Apartamento com 3 Quartos a  Venda, 313m2","Rua Engenheiro Antonio Reboucas",9999,"Bela Vista",313,3,3,3,7585251,24234.0287539936,4314902043,368,382.496621972768,63,104.6,92,9621,34.68,15.8417158126831,3969,3.5461630821228
"8966",2255,"Apartamento com 3 Quartos a  Venda, 130m2","Rua Pedro Ivo",480,"Mont' Serrat",130,3,3,3,999900,7691.53846153846,4314902044,432,422.039859320047,63,129.6,79,10236,24.07,13.8154106140137,3969,3.18096613883972
"8967",1038,"Apartamento com 3 Quartos a  Venda, 232m2","Travessa Nova Trento",9999,"Tristeza",232,3,4,3,2280000,9827.58620689655,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,14.6396856307983,3969,2.67896461486816
"8968",5383,"Apartamento com 3 Quartos a  Venda, 200m2","Rua Dona Leonor",437,"Rio Branco",200,3,4,3,3563915,17819.575,4314902042,1212,635.586554093031,63,140.2,136,19069,20.5,15.0863704681396,3969,3.02042484283447
"8969",4336,"Apartamento com 3 Quartos a  Venda, 137m2","sem info",9999,"Petropolis",137,3,5,3,1750000,12773.7226277372,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.3751258850098,3969,3.01406311988831
"8970",9792,"Apartamento com 3 Quartos a  Venda, 277m2","Rua Carlos Trein Filho",835,"Auxiliadora",277,3,4,3,2599000,9382.6714801444,4314902045,770,771.156735102654,63,121.8,82,9985,19.57,14.770637512207,3969,2.9739978313446
"8971",9530,"Apartamento com 3 Quartos a  Venda, 253m2","sem info",9999,"Petropolis",253,3,3,3,1825000,7213.43873517787,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.4170904159546,3969,3.01406311988831
"8972",2811,"Apartamento com 3 Quartos a  Venda, 159m2","Rua Artur Rocha",669,"Mont' Serrat",159,3,4,3,1960000,12327.0440251572,4314902044,432,422.039859320047,63,129.6,79,10236,24.07,14.4884548187256,3969,3.18096613883972
"8973",69,"Apartamento com 4 Quartos a  Venda, 200m2","Rua Nicola Mathias Falci",151,"Jardim do Salso",200,4,5,3,2200000,11000,4314902069,286,556.095664009333,32,55.3,93,5143,11.44,14.603967666626,1024,2.43711590766907
"8974",8647,"Apartamento com 4 Quartos a  Venda, 383m2","Avenida Coronel Lucas de Oliveira",9999,"Petropolis",383,4,5,3,2500000,6527.41514360313,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.73180103302,3969,3.01406311988831
"8975",6016,"Apartamento com 3 Quartos a  Venda, 112m2","sem info",9999,"Mont' Serrat",112,3,3,3,1799000,16062.5,4314902044,432,422.039859320047,63,129.6,79,10236,24.07,14.4027414321899,3969,3.18096613883972
"8976",4374,"Apartamento com 3 Quartos a  Venda, 201m2","sem info",9999,"Bela Vista",201,3,1,3,3494406,17385.1044776119,4314902043,368,382.496621972768,63,104.6,92,9621,34.68,15.0666742324829,3969,3.5461630821228
"8977",7384,"Apartamento com 3 Quartos a  Venda, 181m2","Rua Casemiro de Abreu",1655,"Bela Vista",181,3,3,3,2660000,14696.1325966851,4314902043,368,382.496621972768,63,104.6,92,9621,34.68,14.7938365936279,3969,3.5461630821228
"8978",3309,"Apartamento com 3 Quartos a  Venda, 142m2","Rua Tito Levio Zambecari",9999,"Mont' Serrat",142,3,1,3,1595000,11232.3943661972,4314902044,432,422.039859320047,63,129.6,79,10236,24.07,14.2823839187622,3969,3.18096613883972
"8979",4965,"Apartamento com 3 Quartos a  Venda, 144m2","sem info",9999,"Petropolis",144,3,5,3,1760000,12222.2222222222,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.3808240890503,3969,3.01406311988831
"8980",4416,"Apartamento com 3 Quartos a  Venda, 206m2","Rua Visconde do Herval",9999,"Menino Deus",206,3,4,3,1810000,8786.40776699029,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,14.4088373184204,3969,2.74727082252502
"8981",9087,"Apartamento com 3 Quartos a  Venda, 175m2","Avenida Joao Obino",487,"Petropolis",175,3,4,3,1880000,10742.8571428571,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.4467821121216,3969,3.01406311988831
"8982",95,"Apartamento com 3 Quartos a  Venda, 170m2","Avenida Soledade",440,"Petropolis",170,3,3,3,2212344,13013.7882352941,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.6095628738403,3969,3.01406311988831
"8983",3248,"Apartamento com 3 Quartos a  Venda, 125m2","Rua Pedro Ivo",574,"Bela Vista",125,3,3,3,1700000,13600,4314902043,368,382.496621972768,63,104.6,92,9621,34.68,14.3461389541626,3969,3.5461630821228
"8984",7230,"Apartamento com 3 Quartos a  Venda, 136m2","Rua Dona Paulina",35,"Tristeza",136,3,4,3,1300000,9558.82352941176,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,14.0778751373291,3969,2.67896461486816
"8985",7520,"Apartamento com 3 Quartos a  Venda, 105m2","sem info",9999,"Petropolis",105,3,3,3,1100000,10476.1904761905,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,13.9108209609985,3969,3.01406311988831
"8986",8724,"Apartamento com 3 Quartos a  Venda, 206m2","Rua Quintino Bocaiuva",9999,"Moinhos de Vento",206,3,4,3,1479000,7179.61165048544,4314902041,801,992.934176273708,63,98.4,82,8067,29.33,14.2068767547607,3969,3.37861084938049
"8987",2189,"Apartamento com 4 Quartos a  Venda, 359m2","Rua Barao de Uba",775,"Bela Vista",359,4,4,3,2600000,7242.33983286908,4314902043,368,382.496621972768,63,104.6,92,9621,34.68,14.7710218429565,3969,3.5461630821228
"8988",5735,"Apartamento com 3 Quartos a  Venda, 208m2","sem info",9999,"Mont' Serrat",208,3,3,3,1290000,6201.92307692308,4314902044,432,422.039859320047,63,129.6,79,10236,24.07,14.0701532363892,3969,3.18096613883972
"8989",1967,"Apartamento com 3 Quartos a  Venda, 180m2","Rua Almirante Abreu",177,"Moinhos de Vento",180,3,5,3,2450000,13611.1111111111,4314902041,801,992.934176273708,63,98.4,82,8067,29.33,14.7115983963013,3969,3.37861084938049
"8990",2545,"Apartamento com 4 Quartos a  Venda, 160m2","Rua Dona Augusta",333,"Menino Deus",160,4,5,3,2140000,13375,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,14.5763168334961,3969,2.74727082252502
"8991",1409,"Apartamento com 4 Quartos a  Venda, 603m2","Rua Castro Alves",257,"Moinhos de Vento",603,4,5,3,3240000,5373.13432835821,4314902041,801,992.934176273708,63,98.4,82,8067,29.33,14.9910840988159,3969,3.37861084938049
"8992",6873,"Apartamento com 2 Quartos a  Venda, 115m2","sem info",9999,"Chacara das Pedras",115,2,3,3,1199000,10426.0869565217,4314902059,361,513.221495592835,63,69,102,7034,20.68,13.9969987869263,3969,3.02916693687439
"8993",8294,"Apartamento com 3 Quartos a  Venda, 231m2","Rua alvares Machado",21,"Petropolis",231,3,3,3,1e+06,4329.00432900433,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,13.8155107498169,3969,3.01406311988831
"8994",8345,"Apartamento com 4 Quartos a  Venda, 383m2","Avenida Coronel Lucas de Oliveira",9999,"Petropolis",383,4,5,3,2500000,6527.41514360313,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.73180103302,3969,3.01406311988831
"8995",723,"Apartamento com 3 Quartos a  Venda, 189m2","Alameda Alceu Wamosy",163,"Tres Figueiras",189,3,5,3,2082300,11017.4603174603,4314902058,276,754.716981132075,63,34.5,106,3657,37,14.5489835739136,3969,3.61091780662537
"8996",41,"Apartamento com 4 Quartos a  Venda, 159m2","Rua Dona Augusta",333,"Menino Deus",159,4,5,3,2400000,15094.3396226415,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,14.6909790039062,3969,2.74727082252502
"8997",8277,"Apartamento com 3 Quartos a  Venda, 139m2","Avenida Encantado",9999,"Petropolis",139,3,4,3,2500000,17985.6115107914,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.73180103302,3969,3.01406311988831
"8998",5100,"Apartamento com 3 Quartos a  Venda, 250m2","Rua Carlos Trein Filho",835,"Auxiliadora",250,3,5,3,2599900,10399.6,4314902045,770,771.156735102654,63,121.8,82,9985,19.57,14.7709836959839,3969,2.9739978313446
"8999",5173,"Apartamento com 3 Quartos a  Venda, 110m2","Rua Maranguape",9999,"Petropolis",110,3,3,3,990000,9000,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,13.8054599761963,3969,3.01406311988831
"9000",4461,"Apartamento com 3 Quartos a  Venda, 104m2","Rua Saica",195,"Petropolis",104,3,1,3,1090000,10480.7692307692,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,13.9016885757446,3969,3.01406311988831
"9001",3912,"Apartamento com 3 Quartos a  Venda, 215m2","Rua Doutor Armando Barbedo",9999,"Tristeza",215,3,5,3,2190000,10186.0465116279,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,14.5994119644165,3969,2.67896461486816
"9002",4569,"Apartamento com 3 Quartos a  Venda, 144m2","Avenida Itajae",230,"Petropolis",144,3,5,3,1860000,12916.6666666667,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.4360866546631,3969,3.01406311988831
"9003",3377,"Apartamento com 3 Quartos a  Venda, 110m2","Rua Maranguape",9999,"Petropolis",110,3,3,3,990000,9000,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,13.8054599761963,3969,3.01406311988831
"9004",1915,"Apartamento com 4 Quartos a  Venda, 277m2","Avenida Coronel Lucas de Oliveira",9999,"Bela Vista",277,4,5,3,2400000,8664.25992779783,4314902043,368,382.496621972768,63,104.6,92,9621,34.68,14.6909790039062,3969,3.5461630821228
"9005",8640,"Apartamento com 3 Quartos a  Venda, 153m2","Rua Artur Rocha",669,"Auxiliadora",153,3,4,3,2e+06,13071.8954248366,4314902045,770,771.156735102654,63,121.8,82,9985,19.57,14.5086574554443,3969,2.9739978313446
"9006",2118,"Apartamento com 4 Quartos a  Venda, 120m2","sem info",9999,"Jardim Lindoia",120,4,2,3,990000,8250,4314902054,363,494.955004090537,63,92.8,79,7334,20.99,13.8054599761963,3969,3.04404616355896
"9007",2198,"Apartamento com 3 Quartos a  Venda, 177m2","Rua Honorio Silveira Dias",1483,"Higienopolis",177,3,5,3,1550000,8757.06214689265,4314902049,509,559.586631486368,63,88.3,103,9096,17.53,14.2537651062012,3969,2.86391377449036
"9008",5595,"Apartamento com 3 Quartos a  Venda, 229m2","Rua Furriel Luiz Antonio de Vargas",238,"Mont' Serrat",229,3,4,3,1570000,6855.89519650655,4314902044,432,422.039859320047,63,129.6,79,10236,24.07,14.2665863037109,3969,3.18096613883972
"9009",9546,"Apartamento com 3 Quartos a  Venda, 204m2","Rua Artur Rocha",1097,"Bela Vista",204,3,1,3,3650000,17892.1568627451,4314902043,368,382.496621972768,63,104.6,92,9621,34.68,15.1102380752563,3969,3.5461630821228
"9010",8068,"Apartamento com 3 Quartos a  Venda, 122m2","sem info",9999,"Petropolis",122,3,3,3,1850000,15163.9344262295,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.4306964874268,3969,3.01406311988831
"9011",6195,"Apartamento com 3 Quartos a  Venda, 189m2","sem info",9999,"Tres Figueiras",189,3,1,3,1992210,10540.7936507937,4314902058,276,754.716981132075,63,34.5,106,3657,37,14.5047550201416,3969,3.61091780662537
"9012",3068,"Apartamento com 3 Quartos a  Venda, 216m2","Rua Uruguaiana",89,"Menino Deus",216,3,2,3,2375000,10995.3703703704,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,14.6805076599121,3969,2.74727082252502
"9013",7312,"Apartamento com 4 Quartos a  Venda, 299m2","Avenida Diario de Notecias",1500,"Cristal",299,4,3,3,5279661,17657.72909699,4314902024,1421,674.931129476584,63,78,270,21054,8.53,15.4793720245361,3969,2.14358925819397
"9014",9190,"Apartamento com 3 Quartos a  Venda, 244m2","Rua Conego Viana",240,"Rio Branco",244,3,5,3,2529000,10364.7540983607,4314902042,1212,635.586554093031,63,140.2,136,19069,20.5,14.7433347702026,3969,3.02042484283447
"9015",4458,"Apartamento com 3 Quartos a  Venda, 231m2","Avenida Cai",9999,"Cristal",231,3,5,3,1400000,6060.60606060606,4314902024,1421,674.931129476584,63,78,270,21054,8.53,14.1519832611084,3969,2.14358925819397
"9016",8761,"Apartamento com 3 Quartos a  Venda, 141m2","Rua Tito Levio Zambecari",456,"Mont' Serrat",141,3,4,3,1590000,11276.5957446809,4314902044,432,422.039859320047,63,129.6,79,10236,24.07,14.2792444229126,3969,3.18096613883972
"9017",6218,"Apartamento com 3 Quartos a  Venda, 131m2","Avenida Guapore",9999,"Petropolis",131,3,3,3,1709000,13045.8015267176,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.3514184951782,3969,3.01406311988831
"9018",8893,"Apartamento com 3 Quartos a  Venda, 139m2","sem info",9999,"Petropolis",139,3,4,3,2450000,17625.8992805755,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.7115983963013,3969,3.01406311988831
"9019",8308,"Apartamento com 3 Quartos a  Venda, 190m2","Avenida Encantado",9999,"Petropolis",190,3,2,3,1980000,10421.0526315789,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,14.498607635498,3969,3.01406311988831
